HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.lang,Input.score,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems
3RSBJ6YZEDS22VBC1O3LKSX2MY4FO9,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:01 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:01 PDT 2020,,,3CCZ6YKWR8LAFVCBJPCVPA7LYAT95A,A3P04JZJNOYILR,Approved,Tue Apr 21 07:42:56 PDT 2020,Tue Apr 21 08:36:16 PDT 2020,Wed Apr 22 08:36:16 PDT 2020,Tue Apr 21 23:18:20 PDT 2020,,,3200,100% (7/7),100% (7/7),100% (7/7),"The Patrician era came to a complete end in 287 BC, with the passage of the Hortensian law.",The decisive milestone that ended the fight was 287 B.C.E. when Hortensius' Law (lex Hortensia) was adopted.,cs,1.023135673,"With the passage of the Hortensian law,The Patrician era came to an end in 287 BC","The Patrician era started in 287 BC, with the passage of the Hortensian law.","The Patrician era came to an end in 387 BC,with the passage of the Hortensian law",{}
3RWB1RTQDKPB8GDQ8AAUZ0L69ZN8P2,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:03 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:03 PDT 2020,,,3RWE2M8QWICW9QU4NTPOQG6EMRWN0Z,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:49:38 PDT 2020,Tue Apr 21 09:32:37 PDT 2020,Wed Apr 22 09:32:37 PDT 2020,Tue Apr 21 23:18:20 PDT 2020,,,6179,100% (46/46),100% (46/46),100% (46/46),"In a break with tradition, the ceremony did not take place in Rome, but in Seoul.","Beyond tradition, the canonization ceremony was held, not in Rome, but in Seoul.",id,1.09060729,"Rome could not host the ceremony, so Seoul was the city to hold the ceremony.",The traditional ceremony took place in Rome.,"Although the ceremony was held in Seoul, it contained many if Rome's traditions.",{}
3RWSQDNYLAO8WIYJ2LKVXYOOUXDFFN,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,3IAS3U3I0GI14R8LZQOTI9ZZ2022B9,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:16 PDT 2020,Tue Apr 21 09:56:42 PDT 2020,Wed Apr 22 09:56:42 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,9266,100% (686/686),100% (37/37),100% (37/37),"It turned out that all three had been lost through a malfunction in the horizontal stabilizer, not by enemy action.",It was found that all three were lost due to malfunctions and not by enemy action.,de,1.045446473,The horizontal stabilizer did not function properly.,All three were lost due to enemy action.,All three had been lost in a period of only two weeks.,{}
3RZS0FBRWLCDKJ33PMQZ1MHPZQ8CPC,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,32EYX73OY1BX4AYCE7KPO7ZV3DPURX,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:23:33 PDT 2020,Tue Apr 21 08:02:28 PDT 2020,Wed Apr 22 08:02:28 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,2335,100% (46/46),100% (46/46),100% (46/46),"He also produced One Chance's Sexin' On You songs, Brandon T. Jackson's Imma Do It Big in performance with T-Pain and One Chance, and Electroman by producer and disc jockey by electro house Benny Benassi.","He also produced One Chance's ""Sexin' On You"", Brandon T. Jackson's ""Imma Do It Big"" featuring T-Pain & One Chance, and Italian electro house DJ/producer Benny Benassi's ""Electroman"" featuring T-Pain.",fr,1.061774061,He was a producer for songs that went on to be hits by major artists.,He has not worked with any recent artists.,He worked with a lot of music's top females.,{}
3S1L4CQSFY7D0RHBR5Y3JXDXXH0AF5,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3N4BPTXIO9UBH6LHONBSNVDH8LVKUU,A2CPJ227RHJRRZ,Approved,Tue Apr 21 07:23:02 PDT 2020,Tue Apr 21 07:28:45 PDT 2020,Wed Apr 22 07:28:45 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,343,100% (6/6),100% (6/6),100% (6/6),"After the end of the European tour, Green left his band.","As a result of the merger, Green left the company.",de,1.032152475,Green waited until the end of the European tour to leave his band.,"The band made an spectacular European tour, and the group will tour again together next year.","Due to disagreements over the European tour, Green decided to leave the band.",{}
3S1L4CQSFY7D0RHBR5Y3JXDXXH0FAA,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3YMU66OBIOA1AYJEYXJE6OWY7WCHGN,A1SX8IVV82M0LW,Approved,Tue Apr 21 07:22:09 PDT 2020,Tue Apr 21 09:20:02 PDT 2020,Wed Apr 22 09:20:02 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,7073,100% (1369/1369),100% (130/130),100% (130/130),"This single's title song ""Ultra Music Power"" is 2007 FIVB Women's World Cup and 2007 FIVB Men's World Cup's image song.","Singel ""Ultra Music Power"" was used by Fuji Television as Japan's live volleyball World Cup World Cup championship theme song.",id,1.021733738,The single's title is named Ultra Music Power.,The single was used for the 2008 FIVB Women's World Cup.,The single was also used for other World Cups.,{}
3S8A4GJRD4519MRY17MVLEEXPSXV6N,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3I7DHKZYGO2JG53OMBCNZ6TW18N5FX,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 07:33:36 PDT 2020,Tue Apr 21 07:37:14 PDT 2020,Wed Apr 22 07:37:14 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,218,100% (25/25),100% (25/25),100% (25/25),"1374 – 28 November 1416), who married Thomas le Despenser, 1st Earl of Gloucester (22 September 1373 – 16 January 1400), third but first surviving son of Edward le Despenser and Elizabeth Burghersh, by whom she had a son, Richard, and two daughters, Elizabeth and Isabel.","1374 - November 28, 1416), married to Thomas le Desperser (September 22, 1373 - January 16, 1400), the third son of Edward le Despenser and Elizabeth Burghersh, with whom he had a son, Richard, and two daughters, Elizabeth and Isabel.",id,1.057079471,Elizabeth and Isabel were sisters.,Thomas le Despenser was the second surviving son of Edward le Despenser and Elizabeth Burghersh.,Elizabeth Burghersh had three children.,{}
3S8APUMBJYLIJ1M3XJYZE8X3FZLFB5,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3CCZ6YKWR8LAFVCBJPCVPA7LYAQ593,A2M1CVZZJAN4T4,Approved,Tue Apr 21 07:22:20 PDT 2020,Tue Apr 21 08:34:13 PDT 2020,Wed Apr 22 08:34:13 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,4313,100% (351/351),100% (56/56),100% (56/56),This can range from a simple test of soul strength performed in the temple compound to real crusades against the forces of evil.,They can range from tests of fortitude that can be completed within the temple to crusades against the forces of evil.,fr,1.058610783,Tests of soul strength are performed in the temple compound.,Simple tests of soul strength are not a part of this.,Real crusades against the forces of evil are very unusual.,{}
3SA4EMRVJW4TQR8ND6XF6LFOQ1B0P7,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,2,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3HQUKB7LNGGFAUEPI31WRO8ZM0EHHJ,A243X2Y9HP7630,Approved,Tue Apr 21 23:06:03 PDT 2020,Wed Apr 22 04:02:20 PDT 2020,Thu Apr 23 04:02:20 PDT 2020,Thu Apr 23 04:02:44 PDT 2020,,,17777,100% (366/366),100% (35/35),100% (35/35),"In 1977 and 1978, the club was not included in the Intermediate Division, created in 1977, so, União Barbarense did not play in any FPF competition.","From 1977 to 1978 he played in the play That's Not Funny, That's Sick of the National Lampoon.",fr,1.027403498,Intermediate Division didnt exist before 1977,União Barbarense started to play in the Intermediate Division in 1977,União Barbarense started to play in the Intermediate Division after 1979,{}
3SD15I2WD3WHXDPFHXGP2JMEY8536Z,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,3WQQ9FUS6BWCQ6AAF7XUS0C2O0U8BI,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:32 PDT 2020,Tue Apr 21 11:05:54 PDT 2020,Wed Apr 22 11:05:54 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,13402,100% (686/686),100% (37/37),100% (37/37),Finger posthumously received an Inkpot Award in 2014.,Finger posthumously received an Inkpot Award in 2014.,id,1.063635946,Finger was dead when he received an Inkpot Award in 2014.,Finger received an Inkpot Award in 2014 when he was still alive.,Finger received an Inkpot Award in 2014 for his work on Superman comics.,{}
3SD15I2WD3WHXDPFHXGP2JMEY85632,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,3XXU1SWE8NXPP70FEPKJ4AMENKY0AT,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:24:47 PDT 2020,Tue Apr 21 09:29:36 PDT 2020,Wed Apr 22 09:29:36 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,7489,100% (44/44),100% (44/44),100% (43/43),"To return to Canada on a commercial conveyance (aircraft, train, boat or bus), permanent residents of Canada must have a permanent resident card or permanent resident travel document issued by Canadian diplomatic offices abroad.","To re-enter Canada on a commercial carrier (flight, bus, etc) a permanent resident must present either their permanent resident card or a Permanent Resident Travel Document issued by a Canadian diplomatic office.",fr,1.080211477,There are Canadian diplomatic offices located abroad.,Permanent residents of Canada do not need any documents to return to Canada via a commercial conveyance.,There is a Canadian diplomatic office in the UK.,{}
3SMIWMMK627ZQMH4NZPUNMBRZNHUWY,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3UXUOQ9OKFZ37I0ZZO5SJPW1VY3A72,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:23 PDT 2020,Tue Apr 21 07:38:30 PDT 2020,Wed Apr 22 07:38:30 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,967,100% (28/28),100% (28/28),100% (28/28),The station was placed at Walham Green Station (now Flam Broadway Station) and Patterson Green Station.,"Stations opened at Walham Green (now Fulham Broadway), Parsons Green.",ja,1.027587431,Walham Green Station is now Flam Broadway Station.,That station was placed at Walham Green Station and GreyHound Bus station in Australia.,The station was placed at Walham Green Station and Patterson Green Station as of recently.,{}
3SR6AEG6W6VYA56K210JP47HGNFYH0,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3QUO65DNQVQU7X6WMF3LUCUQSQ5UOO,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:22:51 PDT 2020,Tue Apr 21 08:01:02 PDT 2020,Wed Apr 22 08:01:02 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,2291,100% (46/46),100% (46/46),100% (46/46),A socio-historical study on the taxation of Palestine in the New Testament period.,A History of New Testament Times in Palestine.,de,1.022820347,The New Testament contained a socio-historical study on the taxation of Palestine.,The New Testament contains no historical data on the taxation of Palestine.,You can find information on the socio-history of the taxation of Palestine by reading historical books other than the New Testament.,{}
3SX4X51T81B764U4Q8HT6RMBPIRAOR,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3F6KKYWMNC3Q8AVYZ5DJ5NQXGG5NDS,A1PTH9KTRO06EG,Approved,Tue Apr 21 09:38:59 PDT 2020,Tue Apr 21 09:47:41 PDT 2020,Wed Apr 22 09:47:41 PDT 2020,Tue Apr 21 23:18:21 PDT 2020,,,522,100% (28/28),100% (28/28),100% (28/28),"The latest version, 0.53, came out in 1997.","The latest version, 3.1, was developed in 1995.",cs,1.038174282,The latest version came out after the year 1996.,"The latest version, 0.53 came out in 1995.",There have been multiple updates to the 0.53 version.,{}
3T2EL38U0NMMNTFDGV1BF4S954HXQP,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3XLBSAQ9Z5E48Q87BGLR0INA4JEZ7W,A4CHLWPHZIP7Y,Approved,Tue Apr 21 08:17:29 PDT 2020,Tue Apr 21 08:32:01 PDT 2020,Wed Apr 22 08:32:01 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,872,100% (2/2),100% (2/2),100% (2/2),"But we said 'It's such a great sound, it doesn't matter'.""","However, we said 'That's a great voice, no problem'.",id,1.089187088,We decided it didn't matter since the sound is wonderful.,The sound is horrible and we all hate it.,We can really appreciate the quality of the new speaker system.,{}
3T6EIBTM9MQI4003GPCB5W2601NAAS,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,384PI804XT3TP3M9VP6APAGK9Q70SR,A2NT3OQZUUZPEO,Approved,Tue Apr 21 11:54:37 PDT 2020,Tue Apr 21 16:50:45 PDT 2020,Wed Apr 22 16:50:45 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,17768,100% (24/24),100% (24/24),100% (11/11),"Unlike other generals, I didn't write any reviews.","Unlike other state officers, they cannot be recalled.",ja,1.036500604,Many of the generals wrote reviews but I did not write any.,"Writing reviews was at the foundation of my position, unlike other generals who never wrote them.","Unlike myself, many generals wrote reviews, by hand and often in triplicate.",{}
3TC2K6WK9H4FG9CK6CZI3NDDYPV82F,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,3URFVVM166K661K3OOE2AA1UCU8UZQ,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:24:05 PDT 2020,Tue Apr 21 08:29:27 PDT 2020,Wed Apr 22 08:29:27 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,3922,100% (28/28),100% (28/28),100% (28/28),Rudder relies on a lightweight local agent installed on each managed machine.,Dalwin prepared the output of the jigsaw on all axiss.,ja,1.027725076,Rudder has a local agent installed on a managed machine.,"Rudder sells local produce and has no need or use for lightweight agents, or machines of any sort.",Rudder just began to use lightweight local agents on each managed machine.,{}
3TCFMTM8HFQX59SZ7RQ3ODQ5KJP12O,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3SNVL38CI5UFVC4H2WQSTPRB1LTCKH,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 08:18:01 PDT 2020,Tue Apr 21 08:20:13 PDT 2020,Wed Apr 22 08:20:13 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,132,100% (25/25),100% (25/25),100% (25/25),"The bombing was ordered by the General Queipo de Llano, as retaliation for a republican air raid on the city of Córdoba.","The bombing was ordered by General Queipo de Llano, in retaliation for the Republican raid on Cordoba.",fr,1.070825775,The replican air raid was focused on the city of Cordoba.,The city of Cordoba has never fallen victim to an air raid.,General Queipo de Llano was angered by the air raid on the city of Cordoba.,{}
3TD33TP5DM4NNA5VM3C707MCIJ8ABN,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3NJM2BJS4X8G631XFOV0P6DAVVUPCQ,A171S8E9IFSHH2,Approved,Tue Apr 21 07:22:36 PDT 2020,Tue Apr 21 09:36:13 PDT 2020,Wed Apr 22 09:36:13 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,8017,100% (22/22),100% (22/22),100% (21/21),"In a series of common benchmark tests, the chip had comparable performances as Pentium.","When administered correctly, PLT has shown similar clinical efficacy to phenylbutazone.",cs,1.022130236,The chip was comparable to the Pentium in common benchmarks.,The chip was not comparable to the Pentium in common benchmarks.,The chip was barely comparable to the Pentium in common benchmarks.,{}
3TFJJUELSIRHSC2XNOFN599WOGG2CF,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3ERET4BTVNBDXEXEQCG1RZQ3V0L9KS,A2MQGU4NZZ8V0H,Approved,Tue Apr 21 12:22:23 PDT 2020,Tue Apr 21 12:32:02 PDT 2020,Wed Apr 22 12:32:02 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,579,100% (21/21),100% (21/21),100% (21/21),"Yuka Hirata (U.S.E., Hirata Yuka, born in Kuriyama, Hokkaido, Japan, September 15, 1983; 35 years of age) were actresses, talent, and Gravure idol from Japan.","Yuka Hirata (平田 裕香, Hirata Yuka, born September 15, 1983) is a Japanese actress, voice actress, tarento, and gravure idol from Hokkaido.",id,1.022173591,Yuka Hirata was a Japanese Gravure Idol and actress.,Yuka Hirata was born in America.,Yuka Hirata studied acting at college.,{}
3TL87MO8CNRUWA8FOWNTSBT8RTZFLS,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:59 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:59 PDT 2020,,,3S3AMIZX3V77H6Y7AF45PCWLHD2CDC,A1S2MN0E9BHPVA,Approved,Tue Apr 21 12:23:50 PDT 2020,Tue Apr 21 12:31:06 PDT 2020,Wed Apr 22 12:31:06 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,436,100% (4/4),100% (4/4),100% (4/4),Together the CSX and Norfolk Southern Railway have duopoli over all the east-west railway traffic on the east side of the Mississippi River.,Norfolk Southern and CSX Transportation have a duopoly over all east-west freight rail traffic east of the Mississippi River.,id,1.071852114,CSX and Norfolk Southern Railway have duopoli over all the east-west railway traffic are worst.,"tamil cinema actors are worst, they are lossers  and has lost mind",CSX and Norflok are distance in going to hit some where to find,{}
3TLFH2L6YAQYET489AADUJ90C2G2TY,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3QHK8ZVMINK75DUT9W6YX5Y881GLB6,A29VL3MZE7YPBZ,Approved,Tue Apr 21 10:15:40 PDT 2020,Tue Apr 21 10:54:57 PDT 2020,Wed Apr 22 10:54:57 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,2357,100% (46/46),100% (46/46),100% (46/46),"It covers most of the country and it is owned by Antena TV Group,part on Intact Media Group.","It is owned by Antena 3 S.A., part of the Intact Media Group.",fr,1.024837891,Antena TV Group owns a part of Intact Media Group.,Antena TV Group is a ppv company where people have to pay to watch their movies.,Antena TV Group can be seen by most of the country without having to pay for cable.,{}
3TUOHPJXYIZR7QBZS40H7TAVT5YXWT,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,3NL0RFNU0GPC08R29HKAARFN987K47,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:10 PDT 2020,Tue Apr 21 07:29:09 PDT 2020,Wed Apr 22 07:29:09 PDT 2020,Tue Apr 21 23:18:22 PDT 2020,,,419,100% (686/686),100% (37/37),100% (37/37),Parliamentary elections were held in Romania.,There were presidential elections in Romania.,cs,1.031348008,Romania chooses at least some of their politicians through elections.,Romania does not have a political system.,Romania held parliamentary elections over a span of two weeks.,{}
3TZ0XG8CBVMQGTXJRLEXDALR4V5897,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3QIYRE09Y4JWGFFMJCTO4LPORJ2N12,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:36 PDT 2020,Tue Apr 21 07:56:54 PDT 2020,Wed Apr 22 07:56:54 PDT 2020,Tue Apr 21 23:18:23 PDT 2020,,,2058,100% (28/28),100% (28/28),100% (28/28),A good is scarce if it is not enough to satisfy all the consumer's desires.,Scarcity means that available resources are insufficient to satisfy all wants and needs.,de,1.027695328,A good is scarse when there is not enough for what the task you are trying to complete.,A good is scarse if there is plenty of it to go around.,"If there is not enough to satisy all the consumer's needs, then you need more.",{}
3TZDZ3Y0JT885TDYS05IY0YJQPZ19G,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,3CPLWGV3MP1E5KIHNP8HJR77PVX9N4,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 08:50:35 PDT 2020,Tue Apr 21 08:52:52 PDT 2020,Wed Apr 22 08:52:52 PDT 2020,Tue Apr 21 23:18:23 PDT 2020,,,137,100% (25/25),100% (25/25),100% (25/25),Brothers of the Order of the Unproven Carmelites came to Cologne around 1614.,The Roman Catholic order of Carmelites came to Przemyśl in 1620.,de,1.02541683,The Brothers of the Order of the Unproven Carmelites were around in 1614.,Brothers of the Order of the Unproven Carmelites never visited Cologne.,Brothers of the Order of the Unproven Carmelites were in Cologne in 1615.,{}
3TZDZ3Y0JT885TDYS05IY0YJQPZ91O,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,2,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3I33IC7ZWG4WLH3TTCOXNYFTKMIA2V,A29VL3MZE7YPBZ,Approved,Wed Apr 22 06:24:11 PDT 2020,Wed Apr 22 07:19:04 PDT 2020,Thu Apr 23 07:19:04 PDT 2020,Thu Apr 23 07:19:44 PDT 2020,,,3293,100% (46/46),100% (46/46),100% (46/46),Students and pedagogical staff of the Faculty of Economics consider it important to spread ideas of fair trade and social responsibility not only in the course of teaching professional subjects but also in the field of the general public.,"Finally, the Fairtrade Foundation requires that schools promote Fair Trade not only within the school, but throughout the wider community.",cs,1.027897118,Students and pedagogical staff of the Faculty of Economics believe in fair trade and social responsibility.,Students and pedagogical staff of the Faculty of Economics support fair trade because they are misguided and don't understand business.,Students and pedagogical staff of the Faculty of Economics work hard each day to inform the public on fair trade ideas.,{}
3U18MJKL1VODHYRQ97D7XXCUZB7CNG,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3KV0LJBBH3NER2T355T3XXI1QRMMRX,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:22:28 PDT 2020,Tue Apr 21 07:47:42 PDT 2020,Wed Apr 22 07:47:42 PDT 2020,Tue Apr 21 23:18:23 PDT 2020,,,1514,100% (44/44),100% (44/44),100% (43/43),"According to him, the lemur is a dark subsp.",The anal sulcus is U-shaped.,cs,1.021632067,He said the lemur is a dark subsp.,He never observed an animal.,He made additional observations about the lemur.,{}
