HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.premise,Input.cid,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems,Approve,Reject
3VI0PC2ZAZMJ2H2X1I97QZX9RWWOXS,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:01 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:01 PDT 2020,,,3QIYRE09Y4JWGFFMJCTO4LPOXUH1NN,A397K04YEICKVH,Approved,Sat Jun 13 13:14:43 PDT 2020,Sat Jun 13 14:18:18 PDT 2020,Tue Jun 16 14:18:18 PDT 2020,Mon Jun 15 10:00:38 PDT 2020,,,3815,100% (107/107),100% (54/54),100% (54/54),wiki_75985,"Robert ""Bob"" Roberts (1863 – 24 March 1950) was a Welsh footballer who played at full back for Wrexham in the 1880s and 1890s.",EF_wiki79_26049381_1_0,Robert Roberts played Welsh football in the 1880s and 1890s.,Robert Roberts never played for Wrexham.,Robert Roberts last time was Wrexham in the 1890s.,{},,
3VJ4PFXFJ492J9E1MUT25XE08XBUA7,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:03 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:03 PDT 2020,,,308XBLVESJ6I8BP6EG3UJH77K3WBR3,APX97K33SVQF1,Approved,Sat Jun 13 15:42:45 PDT 2020,Sat Jun 13 16:38:54 PDT 2020,Tue Jun 16 16:38:54 PDT 2020,Mon Jun 15 10:00:39 PDT 2020,,,3369,100% (51/51),100% (44/44),100% (44/44),wiki_376440,"It is produced chiefly by activated macrophages, although it can be produced by many other cell types such as CD4+ lymphocytes, NK cells, neutrophils, mast cells, eosinophils, and neurons.",AN_wiki80_240843_1_1,"Its production is most prominent among activated macrophages against any other cell types such as CD4+ lymphocytes, NK cells, neutrophils, mast cells, eosinophils, and neurons.","It is equally produced by activated macrophages, CD4+ lymphocytes, NK cells, neutrophils, mast cells, eosinophils, and neurons.","It is produced by a variety of cell types, such as CD4+ lymphocytes, NK cells, activated macrophages, neutrophils, mast cells, eosinophils, and neurons.",{},,
3VLL1PIENRQ87C2C20XSNKDKZWUOZP,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:02 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:02 PDT 2020,,,3MRNMEIQW680KASDNSX4SVM8HWIDLL,A2VRDE2FHCBMF8,Approved,Sat Jun 13 13:11:12 PDT 2020,Sat Jun 13 13:59:09 PDT 2020,Tue Jun 16 13:59:09 PDT 2020,Mon Jun 15 10:00:38 PDT 2020,,,2877,100% (496/496),100% (367/367),100% (78/78),wiki_912064,"It is found in Australia, where it has been recorded from Queensland.",FK_wiki62_42789060_1_2,Queensland is in Australia.,It can be found only in the western Australia.,Queensland is the only place where it can be found.,{},,
3VLL1PIENRQ87C2C20XSNKDKZWUZO0,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:11 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:11 PDT 2020,,,33SA9F9TRYWLNAICN1FQ7OL9FFOWER,A2XK59FYAFO9EX,Approved,Sat Jun 13 13:13:57 PDT 2020,Sat Jun 13 13:42:41 PDT 2020,Tue Jun 16 13:42:41 PDT 2020,Mon Jun 15 10:00:18 PDT 2020,,,1724,100% (70/70),100% (68/68),100% (66/66),wiki_71634,This is a list of Bulgarian exonyms for places in Europe.,CI_wiki24_5465622_1_0,Bulgarian language has a long list of Exonyms for places in Europe,There is little mention of Europe in Bulgaria,Bulgaria has a lot of similarities to Europe,{},,
3VMHWJRYHWIPW4P42FQH35OVZV5XFF,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:07 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:07 PDT 2020,,,38F5OAUN5OEIH58D5UFK0BJ5E46H7P,ALDKDKRBR4LXD,Approved,Sat Jun 13 13:11:33 PDT 2020,Sat Jun 13 13:15:30 PDT 2020,Tue Jun 16 13:15:30 PDT 2020,Mon Jun 15 10:00:46 PDT 2020,,,237,100% (28/28),100% (28/28),100% (2/2),wiki_640884,"It was released on 14 March 2012 in Japan, with a worldwide release in September 2012.",EW_wiki43_34935246_1_1,The major worldwide release came out on the 14th of March 2012 only in Japan.,The major worldwide release came out on the 14th of March 2012 only in Japan and on the planet of Saturn.,The major worldwide release came out on the 14th of March 2012 only in Japan and China.,{},,
3VO4XFFP16OS8E9MYIXDL5FL4407QP,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:18 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:18 PDT 2020,,,3JAOYWH7VJ6OHKFWBCS26Z3IQB49L1,A2MQGU4NZZ8V0H,Approved,Sat Jun 13 13:12:03 PDT 2020,Sat Jun 13 14:31:54 PDT 2020,Tue Jun 16 14:31:54 PDT 2020,Mon Jun 15 10:00:29 PDT 2020,,,4791,100% (90/90),100% (54/54),100% (54/54),wiki_662734,The Governor General's Bodyguard was a cavalry regiment of the British Indian Army.,BH_wiki06_1342126_1_0,The British Indian Army had a cavalry regiment that guarded the Governor General.,The governor general refused to accept having bodyguards.,The Governor General was once a member of the cavalry regiment that guarded him.,{},,
3VP28W7DUOME1ZPJ3XE20Q467V3ZFE,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:07 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:07 PDT 2020,,,3Z7ISHFUH1X884DQLLDXEIJ5LETZ8K,A267GLM78AMQ75,Approved,Sat Jun 13 13:12:00 PDT 2020,Sat Jun 13 17:44:59 PDT 2020,Tue Jun 16 17:44:59 PDT 2020,Mon Jun 15 10:00:14 PDT 2020,,,16379,100% (102/102),100% (85/85),100% (36/36),wiki_316538,Hurricane Kevin was the strongest system of the season and became the then longest-lasting hurricane in the eastern north Pacific basin.,BP_wiki51_2187733_1_3,The strongest hurricane of the season was Hurricane Kevin,Hurricane Kevin was the weakest hurricane of the season,Hurricane Kevin caused a lot of unrest since it was deemed the strongest Hurricane of the season,{},,
3VQTAXTYN4N72JJTS8TY08Y6QFWUB2,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:03 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:03 PDT 2020,,,3Z3ZLGNNSJWDTF6TM8ZOW8ZQ0QM3QA,A1MJVTR0PCKBWW,Approved,Sat Jun 13 16:19:55 PDT 2020,Sat Jun 13 16:34:16 PDT 2020,Tue Jun 16 16:34:16 PDT 2020,Mon Jun 15 10:00:39 PDT 2020,,,861,100% (161/161),100% (161/161),100% (88/88),wiki_89134,Ballymoe is situated on the western side of the River Suck that separates counties Galway and Roscommon.,BO_wiki20_2041167_1_1,Ballymoe is not on the eastern side of the River Suck.,There are no rivers near the county of Galway.,Ballymoe is very close to the River Suck.,{},,
3VQTAXTYN4N72JJTS8TY08Y6QFXBUK,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:09 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:09 PDT 2020,,,38SKSKU7R2ZHSL8ZF6YFJS2L91QLIV,A272X64FOZFYLB,Approved,Sat Jun 13 13:11:16 PDT 2020,Sat Jun 13 14:48:20 PDT 2020,Tue Jun 16 14:48:20 PDT 2020,Mon Jun 15 10:00:49 PDT 2020,,,5824,100% (856/856),100% (131/131),100% (37/37),wiki_8713,Duchess Elisabeth Albertine of Saxe-Hildburghausen (4 August 1713 – 29 June 1761) was a Duchess of Mecklenburg-Strelitz.,BM_wiki00_1814277_1_0,Duchess Elisabeth Albertine of Saxe-Hildburghausen was born on the 4th day of the month that follows July.,Duchess Elisabeth Albertine of Saxe-Hildburghausen was killed in an accident during her 50th birthday celebration.,Duchess Elisabeth Albertine of Saxe-Hildburghausen died in 1761 due to a severe case of pneumonia.,{},,
3VZYA8PITP0PXHQ4TRO18FA70U7055,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:16 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:16 PDT 2020,,,3FK0YFF9P0IPAW4TSHZ4LQQH81OVVL,A272X64FOZFYLB,Approved,Sat Jun 13 13:11:31 PDT 2020,Sat Jun 13 16:56:34 PDT 2020,Tue Jun 16 16:56:34 PDT 2020,Mon Jun 15 10:00:59 PDT 2020,,,13503,100% (856/856),100% (131/131),100% (37/37),wiki_723042,Produced by Burt Bacharach and Hal David; directed by Phil Ramone.,EQ_wiki47_31708905_1_2,The project had more producers than it had directors.,"The project was co-produced by Burt Bacharach and Hal David, and it was directed by Phillip Remona.",The project was the final work of Phil Ramone's career.,{},,
3VZYA8PITP0PXHQ4TRO18FA70U750A,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:15 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:15 PDT 2020,,,33F859I567F5JHB3IBR05D51XUYHBC,A2XK59FYAFO9EX,Approved,Sat Jun 13 13:14:54 PDT 2020,Sat Jun 13 13:47:05 PDT 2020,Tue Jun 16 13:47:05 PDT 2020,Mon Jun 15 10:00:25 PDT 2020,,,1931,100% (70/70),100% (68/68),100% (66/66),wiki_777476,Other organizational awards include the Shingo Silver Medallion and the Shingo Bronze Medallion.,FN_wiki24_44248507_1_5,Both the Shingo silver medal as well as the Bronze medal are organizational award.,The organization does not have any awards to speak of,There is also a Shingo Gold medal.,{},,
3W0KKJIARSBAXPGAVI5M3JZ7GIEK8X,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:20 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:20 PDT 2020,,,3NXNZ5RS1BZP2ZQU7IRSNULHVTJ97G,A593NTVU7Y8PE,Approved,Sat Jun 13 17:50:31 PDT 2020,Sat Jun 13 20:53:33 PDT 2020,Tue Jun 16 20:53:33 PDT 2020,Mon Jun 15 10:01:04 PDT 2020,,,10982,100% (14/14),100% (14/14),100% (14/14),wiki_353936,"Aldhal is a village in the southern state of Karnataka, India.",FD_wiki76_39093943_1_0,India has a city called Aldhal in the state of Karnataka.,Aldhal is the capital of India and is in the north of the country.,Aldhal is in the south of the state of Karnataka.,{},,
3W0XM68YZQXSMPWPWXW7O9CZ2C81KU,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:01 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:01 PDT 2020,,,3Z7EFSHGNAGLFC3O1F5HJJZD35KXCV,AKSJ3C5O3V9RB,Approved,Sat Jun 13 14:53:25 PDT 2020,Sat Jun 13 15:08:32 PDT 2020,Tue Jun 16 15:08:32 PDT 2020,Mon Jun 15 10:00:08 PDT 2020,,,907,100% (814/814),100% (98/98),100% (45/45),wiki_575879,Correctly written components of crash-only software can microreboot to a known-good state without the help of a user.,BH_wiki56_1389274_1_1,Properly written crash-only software components are capable of microrebooting to a previous state without requiring user intervention.,All crash-only software components can reboot to an established good state on their own without user intervention.,Most crash-only software components are capable of microrebooting to a known-good state without user intervention.,{},,
3W0XM68YZQXSMPWPWXW7O9CZ2C8K1D,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:17 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:17 PDT 2020,,,3IUZPWIU1P9O9AAMJNQT5JYEZCJWKA,A3D2GO0IFRFN6R,Approved,Sat Jun 13 13:11:54 PDT 2020,Sat Jun 13 13:56:46 PDT 2020,Tue Jun 16 13:56:46 PDT 2020,Mon Jun 15 10:00:27 PDT 2020,,,2692,100% (185/185),100% (165/165),100% (45/45),wiki_44105,There is no known limit for the number of wives a Hindu man can take in Bangladesh.,DZ_wiki39_23170581_1_4,A man who practices the Hindu faith in Bangladesh may take multiple wives.,Hindu men in Bangladesh are limited to three wives at any given time.,"Before taking a new wife, a Hindu man in Bangladesh must ask for the previous wives' permission.",{},,
3W1K7D6QSCJOOID3YVS6H0DLSXBZBW,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:05 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:05 PDT 2020,,,3U088ZLJVLVMWK3IFUGBMZJ5LEF0WA,A1MJVTR0PCKBWW,Approved,Sat Jun 13 13:17:00 PDT 2020,Sat Jun 13 13:36:06 PDT 2020,Tue Jun 16 13:36:06 PDT 2020,Mon Jun 15 10:00:43 PDT 2020,,,1146,100% (161/161),100% (161/161),100% (88/88),wiki_726662,"Harold Thayer Davis (5 October 1892, Beatrice, Nebraska – 14 November 1974, Bloomington, Indiana) was a mathematician, statistician, and econometrician, known for the Davis distribution.",FK_wiki06_42493517_1_0,Harold was around for the civil rights era.,Harold liked new wave music of the 80's.,Harold didn't like the 60's music.,{},,
3W1K7D6QSCJOOID3YVS6H0DLSXCBZ9,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:13 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:13 PDT 2020,,,3TOK3KHVJUKS9MU097AAKKG6QS7O7B,A1MJVTR0PCKBWW,Approved,Sat Jun 13 18:12:11 PDT 2020,Sat Jun 13 19:17:54 PDT 2020,Tue Jun 16 19:17:54 PDT 2020,Mon Jun 15 10:00:20 PDT 2020,,,3943,100% (161/161),100% (161/161),100% (88/88),wiki_881735,"Charles Mathews (28 June 1776, London – 28 June 1835, Devonport) was an English theatre manager and comic actor, well known during his time for his gift of impersonation and skill at table entertainment.",AN_wiki15_221294_1_0,Charles Mathews was an actor in the comedy genre.,An impersonation type of skill was not something Charles Mathews was good at.,Charles Mathews was one of the funniest actors during his time.,{},,
3W31J70BATYC9S6NCULR55VQ69ZCKV,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:20 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:20 PDT 2020,,,3IO1LGZLKAZ6KUTFJGGMHKQAGAX863,A1MJVTR0PCKBWW,Approved,Sat Jun 13 13:13:36 PDT 2020,Sat Jun 13 13:16:18 PDT 2020,Tue Jun 16 13:16:18 PDT 2020,Mon Jun 15 10:01:03 PDT 2020,,,162,100% (161/161),100% (161/161),100% (88/88),wiki_878867,The 1999 LPGA Tour was the 50th season since the LPGA Tour officially began in 1950.,EO_wiki81_30947379_1_0,The LPGA has been around for over a half century.,The LPGA tour started in 1917.,The LPGA is very well liked.,{},,
3W31J70BATYC9S6NCULR55VQ69ZKC3,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:22 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:22 PDT 2020,,,3A0EX8ZRN9QR5C1SSBVORD04NQBBY5,A397K04YEICKVH,Approved,Sat Jun 13 13:13:59 PDT 2020,Sat Jun 13 13:51:43 PDT 2020,Tue Jun 16 13:51:43 PDT 2020,Mon Jun 15 10:01:07 PDT 2020,,,2264,100% (107/107),100% (54/54),100% (54/54),wiki_802015,Mojugara Sogasugara () is a 1995 Indian Kannada romantic drama film written and directed by Vijay.,FJ_wiki96_42443554_1_0,Vijay writted Mojugara Sogasugara,Mojugara Sogasugara was writted and produced before 1990,Mojugara Sogasugara is an awarded Indian romantic drama.,{},,
3W3RSPVVGTTJFS55JLISEBUB29AULP,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:07 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:07 PDT 2020,,,3O7L7BFSHFR3MFY7YKBB6XC104UEI6,A2O5OJXCUFQ3FV,Approved,Sat Jun 13 13:27:43 PDT 2020,Sat Jun 13 14:08:44 PDT 2020,Tue Jun 16 14:08:44 PDT 2020,Mon Jun 15 10:00:45 PDT 2020,,,2461,100% (81/81),100% (56/56),100% (56/56),wiki_788740,The flat slab also may hydrate the lower continental lithosphere and be involved in the formation of economically important ore deposits.,FW_wiki43_50428961_1_5,Ore deposits can be very important to the economy.,Ore deposites are unimportant to humans.,Some believe the Flat Slab effects economic ore deposits.,{},,
3W5PY7V3UQ9U1B1AQ1341HNWU8HJYB,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:15 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:15 PDT 2020,,,3NC5L260MPO5OF96RQ8M8CTNOE3OFO,A1SX8IVV82M0LW,Approved,Sat Jun 13 13:11:19 PDT 2020,Sat Jun 13 14:18:41 PDT 2020,Tue Jun 16 14:18:41 PDT 2020,Mon Jun 15 10:00:25 PDT 2020,,,4042,100% (2109/2109),100% (629/629),100% (111/111),wiki_615946,"A britzka (also spelled ""brichka"" or ""britska"") is a type of horse-drawn carriage.",BO_wiki78_2106754_1_0,A britzka can also be spelled two different ways.,A britzka is usually made out of wood.,A britzka is a carriage drawn by donkeys.,{},,
3WA2XVDZENJK7B5C6HXLLAQBQQS6ED,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:01 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:01 PDT 2020,,,3W2LOLRXLCHJ1ET0KTGNIKQX7X9RK7,AKSJ3C5O3V9RB,Approved,Sat Jun 13 13:28:16 PDT 2020,Sat Jun 13 14:00:57 PDT 2020,Tue Jun 16 14:00:57 PDT 2020,Mon Jun 15 10:00:05 PDT 2020,,,1961,100% (814/814),100% (98/98),100% (45/45),wiki_446354,"For years, it has been the traditional home of professional basketball in Mexico City.",BO_wiki03_2020815_1_4,Mexico City is known for its professionial basketball.,Mexico City is unrelated to professional basketball.,Mexico City wasn't always known for its professional basketball.,{},,
3WGCNLZJKGAK8JQF4GAKKWH9I3B1DH,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:10:51 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:10:51 PDT 2020,,,3COPXFW7XCEYP1DL71CYDPQI6FGKP3,A1THCNYQ6HMSBZ,Approved,Sat Jun 13 13:10:59 PDT 2020,Sat Jun 13 13:26:12 PDT 2020,Tue Jun 16 13:26:12 PDT 2020,Mon Jun 15 10:00:41 PDT 2020,,,913,100% (59/59),100% (46/46),100% (46/46),wiki_866587,It is ordered by the countries in Europe and by dates of appointment.,DQ_wiki32_18904865_1_1,"It is sorted by the countries in Europe and by dates of appointment, respectively.",It is sorted in A-Z order and that's it.,It is ordered by the countries in Europe and some other rules.,{},,
3WJGKMRWVJB4VM0DKDZ41S00M02CDI,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:18 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:18 PDT 2020,,,36PW28KO40YOGXF9MWJYPZOINWLAEU,AKSJ3C5O3V9RB,Approved,Sat Jun 13 13:12:23 PDT 2020,Sat Jun 13 13:14:34 PDT 2020,Tue Jun 16 13:14:34 PDT 2020,Mon Jun 15 10:00:27 PDT 2020,,,131,100% (814/814),100% (98/98),100% (45/45),wiki_20258,Lauri Koskela (16 May 1907 – 3 August 1944) was a Greco-Roman wrestler from Finland.,DQ_wiki77_19047585_1_0,Lauri Koskela is Finnish.,Lauri Koskela is currently living in Finland.,"Lauri Koskela can speak Finnish, English, and French.",{},,
3WKGUBL7S0OKYUBQ4FRA17WH3WN4LD,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:11 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:11 PDT 2020,,,3KMS4QQVK3SMYOORTYGT1VCE49TKF0,A272X64FOZFYLB,Approved,Sat Jun 13 13:12:12 PDT 2020,Sat Jun 13 16:38:21 PDT 2020,Tue Jun 16 16:38:21 PDT 2020,Mon Jun 15 10:00:18 PDT 2020,,,12369,100% (856/856),100% (131/131),100% (37/37),wiki_369811,It is endemic to New Caledonia.,DD_wiki82_12892564_1_1,It can be found in New Caledonia.,It is native to the eastern provinces of Canada.,"It is found in New Caledonia, although its numbers have been declining in recent decades.",{},,
3WRAAIUSBK1U0D8WRZ4PP4D42FSXA2,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:05 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:05 PDT 2020,,,3S96KQ6I9N6O3N0IW1ZVEMWPB95DTP,A9HQ3E0F2AGVO,Approved,Sat Jun 13 18:09:42 PDT 2020,Sat Jun 13 18:18:38 PDT 2020,Tue Jun 16 18:18:38 PDT 2020,Mon Jun 15 10:00:12 PDT 2020,,,536,100% (63/63),100% (61/61),100% (43/43),wiki_4908,He was Chief Minister of the Northern Territory from 1988 to 1995.,S2_wiki80_740387_1_2,The Northern Territory had the same Chief Minister from 1988 to 1995.,He was Chief Minister of the Northern Territory for over twenty years.,He was unanimously voted to the Chief Minister position in 1988.,{},,
3WUVMVA7OC5J588BSHSAMPTFAFQZA1,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:05 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:05 PDT 2020,,,3LPW2N6LKU48ZN0EH07ML6UZH6D5UZ,A1MJVTR0PCKBWW,Approved,Sat Jun 13 13:20:16 PDT 2020,Sat Jun 13 13:36:46 PDT 2020,Tue Jun 16 13:36:46 PDT 2020,Mon Jun 15 10:00:10 PDT 2020,,,990,100% (161/161),100% (161/161),100% (88/88),wiki_191583,ADAS is a UK-based independent agricultural and environmental consultancy and provider of rural development and policy advice.,DH_wiki25_14433657_1_0,ADAS was founding the the UK.,ADAS started in Italy.,ADAS has chapters in other countries.,{},,
3WYZV0QBFKFZJNDOXD4LKFXAKXDXBX,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:05 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:05 PDT 2020,,,3TS1AR6UQRGY39H7A4RKXQ7SYPU7FI,A2H1QUGX0SOUMH,Approved,Sat Jun 13 13:12:20 PDT 2020,Sat Jun 13 13:18:34 PDT 2020,Tue Jun 16 13:18:34 PDT 2020,Mon Jun 15 10:00:12 PDT 2020,,,374,100% (2/2),100% (2/2),100% (1/1),wiki_616572,"Denmark is represented in Sri Lanka through its embassy in New Delhi, India.",EJ_wiki69_28054876_1_2,"Denmark's Sri Lankan embassy is in New Delhi, India.",The location of Denmark's Sri Lankan embassy has yet to be determined.,Denmark's Sri Lankan embassy has encrypted phone lines installed throughout.,{},,
3WYZV0QBFKFZJNDOXD4LKFXAKXEBXC,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:11 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:11 PDT 2020,,,32UTUBMZ7HYA1I6NN084KEWA599BVW,A1SC3CR9BN0HZW,Approved,Sat Jun 13 13:12:59 PDT 2020,Sat Jun 13 13:50:06 PDT 2020,Tue Jun 16 13:50:06 PDT 2020,Mon Jun 15 10:00:51 PDT 2020,,,2227,100% (121/121),100% (121/121),100% (63/63),wiki_186600,"Sir Tancred Robinson (c.1658 – 29 March 1748) was an English physician, known also as a naturalist.",FL_wiki81_43455132_1_0,"Sir Tancred Robinson (c.1658 – 29 March 1748) was an English physician, known also as a naturalist.","Sir Tancred Robinson (c.1658 – 29 March 1748) was a French physician, known also as a naturalist.",Sir Tancred Robinson held many jobs.,{},,
