HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.premise,Input.cid,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems,Approve,Reject
3QGHA0EA0K2KUN8YN88ZIWJ3BV7WB3,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,36AHBNMV1SEKK9ZC67MUM3O4QBLYDX,A267GLM78AMQ75,Approved,Sat Jun 13 17:11:02 PDT 2020,Sat Jun 13 21:18:02 PDT 2020,Tue Jun 16 21:18:02 PDT 2020,Sun Jun 14 20:17:51 PDT 2020,,,14820,100% (99/99),100% (82/82),100% (33/33),gigaword_215374,"The company has also been profitable by one measure -- earnings before interest, taxes, depreciation and amortization, or EBITDA -- for the past five quarters.",APW_ENG_20090331.1397_5_0,"For the past five quarters, the company has been profitable with earning before interests, taxes, depreciation, and amortization","The company has been losing money by numerous measures, earnings before taxes, interest, and depreciation, for the past three quarters","The company has been profitable by more than one measure, which is earnings before taxes, depreciation, amortization, and interests, for more than five quarters",{},,
3Q9SPIIRWKOFBD36HU83NLZXTDMWA8,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3570Y55XZQLNWT938XN2SOR1331YG7,A2TBXASXZIRNNW,Approved,Sat Jun 13 13:08:26 PDT 2020,Sat Jun 13 13:19:49 PDT 2020,Tue Jun 16 13:19:49 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,683,100% (1750/1750),100% (70/70),100% (70/70),gigaword_271978,"Navy officers said it was not clear what triggered the blast, but speculated that an electrical short-circuit ignited the fuel tank.",APW_ENG_20011212.0319_13_1,Navy officers have military training.,Navy officers don't know how to kill an enemy.,All Navy officers have been in a war.,{},,
3YGE63DIN9ZJA05OPSBAYFNKKRB0WM,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3PDJHANYK6IZD5U8MKASUXJ9JTL6HE,A1IQUHRI7G63YF,Approved,Sat Jun 13 13:07:44 PDT 2020,Sat Jun 13 13:28:30 PDT 2020,Tue Jun 16 13:28:30 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,1246,100% (5/5),100% (4/4),100% (4/4),gigaword_264685,"A federal judge Friday agreed to close a detention hearing for a man described as a high-ranking Hamas operative, saying it would be difficult to keep the information in the hearing secret as required for a related grand jury proceeding.",APW_ENG_20040827.0352_0_0,A federal judge closed a detention hearing due to a lack of secrecy required for a grand jury proceeding concerning a high-ranking Hamas operative.,A federal judge allowed a trial to continue openly to solicit public opinion.,The subject of the trial is facing charges for many heinous crimes,{},,
3LN3BXKGC1XGL4G93U0DJ7A0R8ZWGK,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,3GFK2QRXXAJLRRPJC0MN3UFW2MNW5O,A3P9TM5PRYBH90,Approved,Sat Jun 13 13:08:23 PDT 2020,Sat Jun 13 15:19:14 PDT 2020,Tue Jun 16 15:19:14 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,7851,100% (206/206),100% (38/38),100% (28/28),gigaword_107996,"""It's a good offer and if we can sort out the other matters, maybe I will agree to it,"" said Robinson.",AFP_ENG_19960404.0184_6_0,Robinson had a positive assessment of the offer.,There are no stipulations attached to Robinson agreeing to the offer.,It's likely that Robinson will agree to the offer soon.,{},,
33IXYHIZB6KWPAMBJFLIVX9ZALPE23,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3A1COHJ8NKXMHJDWFZ7QEBF0PPMH8O,A2MQGU4NZZ8V0H,Approved,Sat Jun 13 13:49:15 PDT 2020,Sat Jun 13 14:57:20 PDT 2020,Tue Jun 16 14:57:20 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,4085,100% (88/88),100% (52/52),100% (52/52),gigaword_317913,"Tsujihara, who has been spearheading those efforts for the studio, said his vision of the new home entertainment group involves taking full advantage of Warner's already formidable global distribution network.",LTW_ENG_20051025.0138_10_0,Warner already has a well established global distribution network.,Tsuihara isn't involved with the studio and concentrates mostly on acting.,Tsujihara is a lead producer for the studio.,{},,
3WRKFXQBOC9Y60H48JI4PG8WHTRYID,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3OUYGIZWR80WCB6H382GU5B9SH90PC,A2NELZYZFD4SSQ,Approved,Sat Jun 13 13:07:46 PDT 2020,Sat Jun 13 17:56:31 PDT 2020,Tue Jun 16 17:56:31 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,17325,100% (88/88),100% (87/87),100% (23/23),gigaword_112976,"Socialist politician Jacques Lang, defying skepticism, initiated the idea of free weekend visits to French landmarks in 1984 when he was culture minister and Francois Mitterrand was president.",AFP_ENG_19960915.0433_4_0,Jacques Lang created the idea of free weekend visits to French landmarks.,Joan Pullenvux restricted weekend visits to French landmarks in 1984.,The concept of free visits to French landmarks made increased the morale of France.,{},,
3I4E7AFQ2L1YKP2GGVG5T0VHF6YTJV,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,33CID57105V22IQGU3RSFM0WQJSL3U,A16QZSBYXE5VY8,Approved,Sat Jun 13 19:04:18 PDT 2020,Sat Jun 13 19:21:09 PDT 2020,Tue Jun 16 19:21:09 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,1011,100% (54/54),100% (35/35),100% (35/35),gigaword_278649,Video-integrated bikes are bridging the gap to a degree.,LTW_ENG_20070503.0032_22_0,"Bikes, that are video-integrated are bridging the gap to a degree.","Bikes, that are video-integrated are not bridging the gap to a degree and people have no interest in them.","Bikes, that are video-integrated are bridging the gap to a degree and are here to stay.",{},,
3NKW03WTLN97YTAN6Q5PDLE2XV8QW9,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,3ATPCQ38J9CMM2W0MXVSW2GY58OAY7,A593NTVU7Y8PE,Approved,Sat Jun 13 21:13:03 PDT 2020,Sat Jun 13 22:19:16 PDT 2020,Tue Jun 16 22:19:16 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,3973,100% (13/13),100% (13/13),100% (13/13),gigaword_250448,Landis denies using any banned substances and is contesting that the Chatenay-Malabry lab -- which is accredited by the International Olympic Committee and the World Anti-Doping Agency -- got his test results wrong.,APW_ENG_20070130.1385_9_0,The Anti-Doping results of the Olympic Committee were misunderstood and Landis says he did not use drugs.,Anti-doping tests cannot see drug use.,The anti-doping tests were completed yesterday.,{},,
3SX4X51T81B764U4Q8HT6RMBQBNOAO,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3PXX5PX6LY0Q9U3PC5H8ORIXK2WABO,A1KEA2Z47S3UPI,Approved,Sun Jun 14 00:10:14 PDT 2020,Sun Jun 14 00:22:31 PDT 2020,Wed Jun 17 00:22:31 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,737,100% (2/2),100% (2/2),100% (2/2),gigaword_71240,"""It's a difficult moment, I have to say,"" Sheikh Hamad, the Qatari foreign minister admitted, suggesting that a little more candor and transparency from Arab potentates might be the answer to what ails the Arab and Islamic world.",AFP_ENG_20030306.0121_21_0,Sheikh Hamad thinks that Arab potentates are not very transparent.,Sheikh Hamad believes Islamic world is perfectly fine and there is no problem in it.,Arab potentates are angry with statement of Sheikh Hamad about them.,{},,
341H3G5YF1GN4VAT0FVHXJH21TF0ZC,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,3F1567XTNX7Z8HV93H0YNL2C0HV9QU,A1MJVTR0PCKBWW,Approved,Sat Jun 13 13:27:17 PDT 2020,Sat Jun 13 13:46:21 PDT 2020,Tue Jun 16 13:46:21 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,1144,100% (161/161),100% (161/161),100% (88/88),gigaword_310247,All but three of those remaining at liberty are Serbs.,LTW_ENG_19971006.0072_9_1,Serbs make up the majority.,Serbs are the minority there.,They all don't like each other.,{},,
3MQKOF1EE3QD9K6I14Z5DM73EGJWDA,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3DI28L7YXBGSM929QDQ5EYVFJ2DE18,A16QZSBYXE5VY8,Approved,Sat Jun 13 13:09:08 PDT 2020,Sat Jun 13 14:36:10 PDT 2020,Tue Jun 16 14:36:10 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,5222,100% (54/54),100% (35/35),100% (35/35),gigaword_350272,"A 60-year-old Chinese-born Canadian citizen, who is a Falun Gong practitioner, has been sentenced to three years in an ""education through labor"" camp in mainland China without trial, a human rights group said here Friday.",CNA_ENG_20001201.0034_0_0,"On Friday a human rights group reported that a Falun Gong practitioner, a 60-year-old Chinese-born Canadian person, was sentenced to three years in an ""education through labor"" camp in mainland China without trial","On Friday a human rights group reported that a Falun Gong practitioner, a 60-year-old Chinese-born Canadian person, was released without trial.","On Friday a human rights group reported that a Falun Gong practitioner, a 60-year-old Chinese-born Canadian person, was sentenced to three years in an ""education through labor"" camp in mainland China without trial, but with possibility to release the person after two years.",{},,
386659BNTMJQ9ZPLS4MP5PXQOE210O,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,3YW4XOSQKRN9B5ZVGD5AIGHI5Q7U15,A9HQ3E0F2AGVO,Approved,Sat Jun 13 13:09:22 PDT 2020,Sat Jun 13 13:55:56 PDT 2020,Tue Jun 16 13:55:56 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,2794,100% (63/63),100% (61/61),100% (43/43),gigaword_247070,"The case was finally cracked in late February 2005 with the arrest of Dennis Rader, who eventually pleaded guilty to killing 10 people between 1974 and 1991.",APW_ENG_20061023.1517_5_0,Dennis Raker was arrested years after his crimes were committed.,"Dennis Rader only admitted to five murders, while insisting he was incorrectly blamed for a handful of others.",Dennis Rader was eventually released on parole after DNA evidence proved him innocent.,{},,
3LXX8KJXPXBT1LKZY23TAWBRKT5O99,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,33CID57105V22IQGU3RSFM0WQJS3LC,AKSJ3C5O3V9RB,Approved,Sat Jun 13 13:07:49 PDT 2020,Sat Jun 13 17:22:46 PDT 2020,Tue Jun 16 17:22:46 PDT 2020,Sun Jun 14 20:17:52 PDT 2020,,,15297,100% (814/814),100% (98/98),100% (45/45),gigaword_360618,"Noting that the Republic of China has always been a sovereign state, Lee said: ""It is very clear that declaring independence for Taiwan is both unnecessary and unbeneficial to the ROC.""",CNA_ENG_19990517.0025_7_0,The Republic of China is a sovereign state.,Taiwan is irrelevant to China.,Lee is an expert in Taiwan-China related matters.,{},,
3XJOUITW8VTF6C6TBL0EQ173T1QQTJ,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3NGI5ARFTU7WJ0RZZR6G8AUJX9G1PH,A1ELPYAFO7MANS,Approved,Sat Jun 13 13:08:50 PDT 2020,Sat Jun 13 13:13:59 PDT 2020,Tue Jun 16 13:13:59 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,309,100% (245/245),100% (240/240),100% (96/96),gigaword_249613,"Very few people in the world have such expertise, he said.",APW_ENG_20000717.0087_4_2,"Not very many people in the world are experts, he said.","A ton of people in the world are experts, he said.","Less than ten people in the world have such expertise, he said.",{},,
3D06DR5226LJ619SDS2GENX6VB8MA7,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3VHHR074H4JK31R3WFUIS3CCVLEL7Z,A2CPJ227RHJRRZ,Approved,Sat Jun 13 13:07:51 PDT 2020,Sat Jun 13 13:20:36 PDT 2020,Tue Jun 16 13:20:36 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,765,100% (31/31),100% (25/25),100% (25/25),gigaword_41897,Then there's the issue of poverty among the elderly.,NYT_ENG_20041216.0198_11_0,People should be worried about senior citizens in the low-income brackets.,People of old age are all well off.,There are wealthy people among the elderly.,{},,
38VTL6WC4BFMUCMP1ZZA074RC7M5YB,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:44 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:44 PDT 2020,,,3RANCT1ZVGJAO3HNIAYZOSURR2YUBO,A2TBXASXZIRNNW,Approved,Sat Jun 13 13:09:43 PDT 2020,Sat Jun 13 13:39:08 PDT 2020,Tue Jun 16 13:39:08 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,1765,100% (1750/1750),100% (70/70),100% (70/70),gigaword_362366,"The premier, who temporarily left the hospital on May 20 to attend the inauguration of President Chen Shui-bian and the new government, said that VGH physicians have told him that he will be healthy enough to undergo interpellation at the Legislative Yuan between July 4 and Aug. 4.",CNA_ENG_20000619.0012_8_0,The premier has been sick or injured.,The premier has always been healthy.,The premier has only been injured or sick once.,{},,
36FQTHX3Z4TN3P6ADOXXDZ86D2D3B4,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3QXNC7EIPJXBKOQAMJ6J8FBUNE8090,A1MJVTR0PCKBWW,Approved,Sat Jun 13 14:02:57 PDT 2020,Sat Jun 13 14:32:51 PDT 2020,Tue Jun 16 14:32:51 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,1794,100% (161/161),100% (161/161),100% (88/88),gigaword_252882,The agency rejected a 15 milligram dose of the drug in May 2006.,APW_ENG_20070613.0766_8_2,The agency rejects dose sizes when it has to.,The dose was available in 2007.,The rejection of the dose size could cost lives if wrong.,{},,
3AA88CN98Q5PCV7S8M3G2WN99XGYKO,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,3OVR4I9USQLYBBPXMM476DRWEPBQ49,A9HQ3E0F2AGVO,Approved,Sat Jun 13 13:07:57 PDT 2020,Sat Jun 13 13:47:48 PDT 2020,Tue Jun 16 13:47:48 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,2391,100% (63/63),100% (61/61),100% (43/43),gigaword_311215,"McDermott is also praised as a hands-on executive who is smart enough not to tamper unreasonably with writers and producers, giving them the freedom to develop their ideas.",LTW_ENG_19960228.0029_13_0,Mcdermott gives writers and producers a lot of freedom in their positions.,Working for McDermott as a writer or producer means that you will not have a lot of creative control.,McDermott's projects are regarded more highly than the competition.,{},,
3W5PY7V3UQ9U1B1AQ1341HNWU8GYJP,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3Z7VU45IPZJQX4T5M04IZ8WX78N1Z2,AU2RMH9IZP60M,Approved,Sat Jun 13 13:08:58 PDT 2020,Sat Jun 13 17:13:51 PDT 2020,Tue Jun 16 17:13:51 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,14693,100% (86/86),100% (85/85),100% (33/33),gigaword_372651,"On reports that FETC might demand government compensation for its losses, Liu said it is FETC that should compensate the government.",CNA_ENG_20060226.0013_17_0,Liu felt that the FETC should compensate the government.,Liu felt that it was right for the government to compensate the FETC.,FETC would consider dropping its demands for government compensation.,{},,
3ZTE0JGGCFUVZJR2AMDKCMCZQE8OCQ,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:43 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:43 PDT 2020,,,39LNWE0K4VYKBBVTOKQGAFY4MSIUIX,A1ELPYAFO7MANS,Approved,Sat Jun 13 13:09:53 PDT 2020,Sat Jun 13 13:19:16 PDT 2020,Tue Jun 16 13:19:16 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,563,100% (245/245),100% (240/240),100% (96/96),gigaword_292744,"Such arrangements, he said at a recent Federal Trade Commission workshop, ``will help pay for the build-out of the next generation of Internet pipes.''",LTW_ENG_20070221.0024_10_1,"Such arrangements, he said at a recent Federal Trade Commission workshop, ``will help pay for to expand the internet further.''","Such arrangements, he said at a recent Federal Trade Commission workshop during his speech, ``will help to replace the currently worn internet pipes.''","Such arrangements, he said at a recent Federal Trade Commission workshop during the keynote speech, ``will help pay for to expand the internet further.''",{},,
3D7VY91L66ZOPBEKJ62C9YHCDTTMB2,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3WT783CTPCJE290NWJDZUM8LK2RBCV,AKNV05F5X5YAC,Approved,Sat Jun 13 13:07:55 PDT 2020,Sat Jun 13 13:28:46 PDT 2020,Tue Jun 16 13:28:46 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,1251,100% (196/196),100% (171/171),100% (36/36),gigaword_152134,ZANA quoted a police spokesman as saying that the number of accidents reported this Christmas almost doubles the figure of last year which was 12 with two persons killed and three injured.,XIN_ENG_19971227.0005_1_0,Two people died in accidents last Christmas,There were no accidents this Christmas,Twenty people died in car accidents on New Year's this year,{},,
3Y3N5A7N4HBK2J7VTYGWH9FDY2BYMT,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:44 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:44 PDT 2020,,,3JV9LGBJWUGB2F512AE4QXTZPT2OGM,AKNV05F5X5YAC,Approved,Sat Jun 13 13:08:09 PDT 2020,Sat Jun 13 13:44:24 PDT 2020,Tue Jun 16 13:44:24 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,2175,100% (196/196),100% (171/171),100% (36/36),gigaword_104884,"Defeat left the Bulldogs in third spot, two points behind St George Illawarra and Brisbane and level on 16 points with Newcastle.",AFP_ENG_20090531.0287_2_0,The St George Illawarra has 18 points and is tied with Brisbane.,The Bulldogs are undefeated in the season,The Bulldogs were defeated by the team from Sydney,{},,
3D4BBDG7ZIY6DUYGROTSOJEOVND3CB,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3SITXWYCNWB257BINF9M8ZTVLKFBXX,A18T7E73TNGOKP,Approved,Sat Jun 13 13:08:06 PDT 2020,Sat Jun 13 13:31:57 PDT 2020,Tue Jun 16 13:31:57 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,1431,100% (412/412),100% (348/348),100% (58/58),gigaword_88177,"CNN reported Stapleton had said the probe had been ""hijacked"" by ""Obama operatives"" for the Democratic White House nominee Barack Obama.",AFP_ENG_20080916.0603_16_0,CNN said Stapleton worked for Obama operatives.,CNN had said Stapleton  worked for Trump operatives.,Stapleton said that they worked for the future president Obama.,{},,
3S4TINXCC1PCPEZWWMHP126H8T8OBJ,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:42 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:42 PDT 2020,,,3ZQIG0FLQFI2PL4YIR407S9VFAPWVV,A1SX8IVV82M0LW,Approved,Sat Jun 13 13:08:38 PDT 2020,Sat Jun 13 14:10:12 PDT 2020,Tue Jun 16 14:10:12 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,3694,100% (2109/2109),100% (629/629),100% (111/111),gigaword_126966,His departure left second seed Goran Ivanisevic of Croatia as the favorite in the clay-court tournament.,XIN_ENG_19960911.0234_3_0,Goran Ivanisevic is the new favorite in the tournament.,Goran Ivanisevic eliminated the former favorite from the tournament.,The tournament is being held on a grass court.,{},,
3NBFJK3IOIK8GV77C8932DXEO60OG0,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:44 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:44 PDT 2020,,,3C5W7UE9CGSYOYFFE4ZVMF4PXL6MXO,A3QJ14Y7N8VQ42,Approved,Sat Jun 13 18:01:07 PDT 2020,Sat Jun 13 18:17:02 PDT 2020,Tue Jun 16 18:17:02 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,955,100% (44/44),100% (41/41),100% (41/41),gigaword_41859,The dilemma occurs when you have two candidates.,NYT_ENG_20041214.0029_16_0,having two candidates creates a dilemma,when you have more than one candidate it is easier to decide,having multiple candidates creates a dilemma,{},,
3N7PQ0KLI6RLASIUNFZNE7ERGZQ3E4,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:44 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:44 PDT 2020,,,33TIN5LC05C8HJMVURHS075EZRH9Y4,APX97K33SVQF1,Approved,Sat Jun 13 13:49:15 PDT 2020,Sat Jun 13 14:56:26 PDT 2020,Tue Jun 16 14:56:26 PDT 2020,Sun Jun 14 20:17:53 PDT 2020,,,4031,100% (51/51),100% (44/44),100% (44/44),gigaword_337423,"Moreover, the budget for indigenous affairs has been raised from NT$50 million (US$1.5 million) per year to NT$74 million in order to enhance efficiency and service quality, the CAB said.",CNA_ENG_20071231.0010_4_0,The CAB said the budget for indigenous affairs has been raised almost 50% to enhance efficiency and service quality.,The CAB said the budget for indigenous affairs has been raised from NT$50 million to NT$60 million.,The budget for indigenous affairs has been raised from NT$50 million (US$1.5 million) per year to NT$74 million per year for this period only.,{},,
3R5OYNIC2DBU605EB8LPQWHTO54TPV,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:44 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:44 PDT 2020,,,3FTOP5WARGQ0Q03J8VXWX9PXJI3J0V,A1MMC6X3ZNJ9OT,Approved,Sat Jun 13 13:08:28 PDT 2020,Sat Jun 13 13:10:43 PDT 2020,Tue Jun 16 13:10:43 PDT 2020,Sun Jun 14 20:17:54 PDT 2020,,,135,100% (3/3),100% (3/3),100% (3/3),gigaword_100067,Some British ships and other units have also started to return home.,AFP_ENG_20030415.0170_15_0,A handfull of British ships have started to return home along with some other units.,None of the British ships or units have started to return home.,British ships and other units may have started to return home.,{},,
